title	category	speaker	date	url	times
文学院名师讲坛：一个编辑眼中的“好”论文	雨僧讲坛	王冰	2017-05-25	/seeyon/xndxNewsData.do?method=userView&id=bitXMnNUOWRVcW55RzhieWx2dWJFTDNYSTRmQXhpZEM=	1013
科协学术讲堂：理解氧化应激过程的分析新方法	含弘讲坛	田阳 教授	2017-05-22	/seeyon/xndxNewsData.do?method=userView&id=cVFTS2tNK2pnMVYxcVJwNG5tZ3doV2poUTFkL2tmcXM=	755
安春生教授经典名著导读讲座	雨僧讲坛	安春生	2017-05-15	/seeyon/xndxNewsData.do?method=userView&id=S3NBNjZ3eHpZRXNYVU02UUxsUEpXQitPdUIySC9mUis=	955
文学院名师讲坛 	雨僧讲坛	李同路 副教授	2017-05-16	/seeyon/xndxNewsData.do?method=userView&id=WElVb2R3QUVSZkp4eC9oQ3BxQWJZcUpHTUlQcUpsTTc=	1033
纺织服装科技论坛：纺织材料在运动表面的冲击动力研究	含弘讲坛	Christopher J Hurren 高级研究员	2017-05-22	/seeyon/xndxNewsData.do?method=userView&id=TjJsVFhQRGQrZEQ2aFIzRExQanlzZjcwT3pOV0ZaWXo=	556
西南大学计信院前沿学术报告	含弘讲坛	周涛教授	2017-05-23	/seeyon/xndxNewsData.do?method=userView&id=RHRVTmFEYnp1ZUVURzBaS0ljV29OTWJ3SXk0N2JVT2E=	776
科协学术讲堂：基于纳米孔道的生物检测	含弘讲坛	夏帆教授（中国地质大学）	2017-05-15	/seeyon/xndxNewsData.do?method=userView&id=bDVYWVY1ZUliaGE4WEYwMnQ4ZlpzSGcrNmVZVUl1ckg=	466
苏力教授讲座：大提琴与蒙古族音乐 	雨僧讲坛	苏  力	2017-05-19	/seeyon/xndxNewsData.do?method=userView&id=VENQR0t4UWpoVkRmc292REVXaXJQODZ3Q00zSWhLQ04=	1152
马克思主义学术报告月系列讲座之五	含弘讲坛	陈秉公 吉林大学教授  博士生导师	2017-05-25	/seeyon/xndxNewsData.do?method=userView&id=ZmpGSFIza2FOSXJMSVRERG1XaWhYaE1DYzg1bFo5NHc=	893
科协学术讲堂：DNA调控光敏氧化在可视化检测中的应用	含弘讲坛	吴鹏 教授（四川大学）	2017-05-12	/seeyon/xndxNewsData.do?method=userView&id=U2VDNHU0SnJmcG9sWWpaZ2R6WWxSQ1hGS0JaWUxHNXQ=	848
西南大学青年学者含弘科技论坛化学化工学院分论坛	含弘讲坛	李治廷博士	2017-05-11	/seeyon/xndxNewsData.do?method=userView&id=ZUI4ZU9nSjdYZEYvUGpXNk9qZHFzZTFuREp6L21RdXo=	565
如何检索论文的收录和引用情况	含弘讲坛	罗林坤	2017-05-02	/seeyon/xndxNewsData.do?method=userView&id=L2hLNWQya29sTW1TT3BtTWZhQmdLR1REYmFDWjZZaTU=	1170
科协学术讲堂	含弘讲坛	蔡宗苇教授 (香港浸会大学)	2017-04-24	/seeyon/xndxNewsData.do?method=userView&id=RkZjTFZCaUtQbVhMTjZPdzh0TndCbit6VjBEejZSeTI=	521
寇鹏程教授名著导读讲座预告	雨僧讲坛	寇鹏程	2017-05-08	/seeyon/xndxNewsData.do?method=userView&id=Rmcwd0NUNmFTQ2pTMCtRTHRVSmRSZEdoUk9Vc25HSzI=	926
科协学术讲堂	含弘讲坛	张海港 (第三军医大学)	2017-05-11	/seeyon/xndxNewsData.do?method=userView&id=YVlnWmhsQVVjL0cwbFhZdUh4UjRqOEF3aE16QXY3cmk=	520
第七届国际认知语言学论坛	含弘讲坛	Zolt&aacute;nK&ouml;vecses教授	2017-05-08	/seeyon/xndxNewsData.do?method=userView&id=Zzc3aklLejlzZHVOQ3o0VEVRVWk0bkZNRjhhMkZSVVU=	586
中国抗战大后方研究中心跨学科学术论坛暨第五十次学术沙龙活动	含弘讲坛	杨天宏 四川大学历史文化学院教授	2017-04-28	/seeyon/xndxNewsData.do?method=userView&id=dWtTb0wvcEZMREtqUDBnZEhPT21GcUNxVHlaejRVRWE=	1097
科协学术讲堂：杨树性别差异及其在栽培中的应用潜力	含弘讲坛	李春阳 教授、博士生导师	2017-04-24	/seeyon/xndxNewsData.do?method=userView&id=dUFtSmVCU2lwVTM0L0VxMXVSUlp0RW0rWnM2dS9XOEI=	707
地理科学学院协同育人中心学术报告：地理优质课设计	学行讲坛	陈道华 重庆七中地理教研组长	2017-04-26	/seeyon/xndxNewsData.do?method=userView&id=Y1dtdm9aU1RpZ3hMZS85cWFOYk5HSVR2bWw4NDR4aHI=	585
科协学术讲堂：低能四级振动的衰亡	含弘讲坛	John Francis Sharpey-Schafer教授	2017-05-08	/seeyon/xndxNewsData.do?method=userView&id=NW1NUEEvOFBHN3BxNUxKNjZPYStsWlBHbElWMHl6QTA=	766
科协学术讲堂：中国制造2025与机床制造业发展	含弘讲坛	黄祖广 教授级高工	2017-05-08	/seeyon/xndxNewsData.do?method=userView&id=Q3NSdzBPbVhTWVdiUDFPRmVYRm1qUFA0VXRBVEpWNmE=	524
文学院名师讲坛：文艺复兴时期的艺术漫谈	雨僧讲坛	吴 琼 教授	2017-04-27	/seeyon/xndxNewsData.do?method=userView&id=azZPLzFKUnJEbEIwRmZQUDg5NGl2OFpoVWozaVROclA=	968
科协学术讲堂：天然染料染色印花技术及功能性评价	含弘讲坛	王祥荣教授，苏州大学纺织与服装工程学院副院长	2017-04-24	/seeyon/xndxNewsData.do?method=userView&id=VUdrWkVsclNpd0s1QkhEdWdRb1hkYkZSUTlTTjZrL04=	539
西南大学青年学者含弘科技论坛纺织服装学院分论坛	含弘讲坛	刘杨	2017-05-11	/seeyon/xndxNewsData.do?method=userView&id=RmxlYW1NL216bFdKekMvNW81dXFGSHY2RUY0cmxVcGE=	548
中国抗战大后方研究中心跨学科学术论坛暨第四十九次学术沙龙活动通告	含弘讲坛	何宗美  西南大学文学院教授	2017-04-25	/seeyon/xndxNewsData.do?method=userView&id=Y1p6YmJKeitVK2lwQ3F6YnhwQnRtL2RKdFJ5Q1ZFaHY=	737
科协学术讲堂：纳米生物成像与肿瘤诊疗一体化	含弘讲坛	杨黄浩教授（福州大学）	2017-04-25	/seeyon/xndxNewsData.do?method=userView&id=K05HK2xXRkE1cEpEVVlwRVU0YnhWbnVjTkJlT2FvRzA=	879
科协学术讲堂：局域表面等离子共振纳米生物传感平台的构建及应用研究	含弘讲坛	郭隆华 教授（福州大学）	2017-05-08	/seeyon/xndxNewsData.do?method=userView&id=ek5heDBueERmeHNaWitPWW5sOVdYWWFvVjRQb0tEYk0=	682
西南大学青年学者含弘科技论坛材料与能源学部分论坛	含弘讲坛	李阳	2017-05-08	/seeyon/xndxNewsData.do?method=userView&id=SzdJUngwK2VwRnpqMFhjV0dRczk3dE9JMDd4Qi9PNHU=	525
冀开运教授：中东的破碎性与新生	雨僧讲坛	冀开运	2017-04-25	/seeyon/xndxNewsData.do?method=userView&id=QlZGMFZZZU93MmF1VENRTmhFaWFva0FuUi9wWGZmVk0=	1091
基于文献数据的学科发展态势分析	含弘讲坛	王雪梅 博士	2017-05-09	/seeyon/xndxNewsData.do?method=userView&id=QXhseFp2YWQ5dGNuNWpERGhxZDA2bFNCeTNMWW9sZWg=	625
科协学术报告	含弘讲坛	朱育帆 清华大学教授 博士生导师	2017-05-12	/seeyon/xndxNewsData.do?method=userView&id=cUlJYkRyNlA0V3hpZ2tMNGI2L0lTdUVSQlczaUpLM0I=	708
西南大学青年学者含弘科技论坛植物保护学院分论坛学术报告	含弘讲坛	刘同先教授	2017-05-03	/seeyon/xndxNewsData.do?method=userView&id=eDBTWm5wTDFZdTZWbTNnYVJueFRSeldXV2kya3BMdnE=	865
科协学术讲堂：生物标志物的超灵敏检测研究	含弘讲坛	张春阳 教授	2017-05-11	/seeyon/xndxNewsData.do?method=userView&id=VTdxZEhteHQyc2lkSWR0cm1NWjNDb1ZwUlFLSjhvS0M=	499
科协学术讲堂：免疫分析新方法和新技术	含弘讲坛	唐点平 教授（福州大学）	2017-05-08	/seeyon/xndxNewsData.do?method=userView&id=L1hhaW50ZlZDVEt3OUd1dXBkaFFqRUNnTjBjT0Y3dEE=	486
马克思主义学术报告月系列讲座之一：马克思主义在西方	含弘讲坛	胡大平 南京大学教授 博士生导师	2017-05-09	/seeyon/xndxNewsData.do?method=userView&id=azNzZVJDei9LQTF5MWNKdHdJcERCQWxqOUl1QmY0ZGQ=	817
科协学术讲堂	含弘讲坛	左小磊教授  中国科学院上海应用物理研究所	2017-04-20	/seeyon/xndxNewsData.do?method=userView&id=VFo3R1NiK2syL3FROUV4NHl3N1A3QXBXdmVHdmhFaVA=	669
西南学研究生跨学科学术沙龙	含弘讲坛	李彦锋  博士  西南大学美术学院副教授	2017-04-20	/seeyon/xndxNewsData.do?method=userView&id=SnpKbDVyd2QwOUNESGhkNmN0L1J0RXRqc0NIRjExUTk=	793
《中国科学》编辑部 张学梅博士学术报告	含弘讲坛	张学梅 博士  (《中国科学：化学》编辑部)	2017-04-18	/seeyon/xndxNewsData.do?method=userView&id=TFliTVpTMFRleTZkL1BkSGxBa1R5eXo5UVBQL3ZnVVg=	711
科协学术讲堂：云环境下的低延迟网络研究	含弘讲坛	李丹 清华大学	2017-04-18	/seeyon/xndxNewsData.do?method=userView&id=ckUvbGdnSWNmS2RJamRJN0hnUHJUUlNIRzRCMmwzdEY=	367
淡水鱼类资源与生殖发育教育部重点实验室学术报告	含弘讲坛	钱国英 教授	2017-04-17	/seeyon/xndxNewsData.do?method=userView&id=MEVBazQyS1F1T2g0T2lYWk5nQTRHWGowRWZmQWdsTDk=	401
农业生物入侵研究系列报告	含弘讲坛	张江 教授 湖北大学	2017-04-18	/seeyon/xndxNewsData.do?method=userView&id=QW9yYlU0aXVEbVpPSkZ6NVRCQTNrZzBQVHJlSWdkZE8=	366
高砷地下水，一个全球性的环境问题	含弘讲坛	郭华明 教授	2017-04-13	/seeyon/xndxNewsData.do?method=userView&id=V2VyZVh1UVZrWFdBdFpGcXlkSHUvZFNvdGE5NjNhOEY=	673
三峡库区生态环境教育部重点实验室学术报告	含弘讲坛	J.H.C. (Hans) Cornelissen 教授（荷兰阿姆斯特丹自由大学生态学系）	2017-04-12	/seeyon/xndxNewsData.do?method=userView&id=SEJpTUQwNDgwTFUwMC84VDF2VnVQRUNjMUxXUmhkbzE=	810
实验室建设与安全管理学术报告	含弘讲坛	张新祥、冯建跃、张社荣、熊宏齐、周光明	2017-04-17	/seeyon/xndxNewsData.do?method=userView&id=UWVtdFVocVN0cG9GRmZ0M3NuZWdlYm1pSllHa0txRWw=	349
淡水鱼类资源与生殖发育教育部重点实验室学术报告	含弘讲坛	Thomas D. Kocher 教授	2017-04-13	/seeyon/xndxNewsData.do?method=userView&id=VmxhWS9IbE9VZFIvQnkxZjE4cExwV0ZzZlBwdWhUNHY=	705
科协学术讲堂：生物传感界面的精确自组装调控	含弘讲坛	左小磊 研究员	2017-04-20	/seeyon/xndxNewsData.do?method=userView&id=UCtDNldsVGFLM203czNnSmVENWd1cG1iSXNmdy85UkY=	848
科协学术讲堂：Pt复合物及卟啉类化合物的电致化学发光	含弘讲坛	丁志锋 教授	2017-04-18	/seeyon/xndxNewsData.do?method=userView&id=ZWJqQUxjamZKWEVtMjFmWm9hNHhkNGpIV1JGU0Y0QXo=	421
豚草天敌昆虫挖掘与利用的研究新进展	含弘讲坛	周忠实  研究员	2017-04-11	/seeyon/xndxNewsData.do?method=userView&id=NmVtd1MvM1FDaHhLbWJERXNMTDV2TG44RlhNRG0zNG8=	307
西南大学青年学者含弘科技论坛计算机与信息科学学院分论坛学术报告	含弘讲坛	王翊博士，加州大学伯克利分校	2017-04-14	/seeyon/xndxNewsData.do?method=userView&id=RDJvRWhRV2hzaWx4QjgzanpzandlbzdBTi9NTS9FTHA=	364
科协学术讲堂：内存计算：研究与实践	含弘讲坛	廖小飞 华中科技大学	2017-04-18	/seeyon/xndxNewsData.do?method=userView&id=UzFHWlBCQ1BCZExURVRNOFVXaktmamNGanhhZE8rMUQ=	370
温铁军：战略转型与社会企业	含弘讲坛	温铁军教授	2017-04-11	/seeyon/xndxNewsData.do?method=userView&id=UHpBdGZTOEJxUDA2OXJNQWRYakphblZsT08rZ1BPSVk=	503
社科相关学科文献资源利用方法概述讲座 	含弘讲坛	李春艳 （西南大学图书馆信息咨询部主任）	2017-04-18	/seeyon/xndxNewsData.do?method=userView&id=MWhKVzdaYlEydFFQSXkrMXZ2eUtSaUlTc2lSc2ZlZmc=	479
科协学术讲堂	含弘讲坛	田禾院士 华东理工大学	2017-04-20	/seeyon/xndxNewsData.do?method=userView&id=a0o3d0h0WGkwbUtiM3pJbk1ySzI0K1VoS0QvWjhPb1Y=	691
科协学术讲堂	含弘讲坛	金海教授 华中科技大学	2017-04-10	/seeyon/xndxNewsData.do?method=userView&id=N1dJbHdmSmlsNmE4TkZhcVV5V1BZU1JxWFhvVEs0aVM=	398
科协学术报告：创新发展大健康食品产业，助推健康中国	含弘讲坛	朱蓓薇  院士、教授、博导	2017-04-14	/seeyon/xndxNewsData.do?method=userView&id=UXo4TTU3UlgwMDhDV04yczQ3c2Z5ZlBUMDhHMUVybXc=	320
历史文化学院民族学院学术讲座：中国海上丝绸之路上的文化传播	含弘讲坛	陈支平	2017-04-12	/seeyon/xndxNewsData.do?method=userView&id=QWdCNitRc1orQng0dlBxeXRuNlpiSytVWlpSbjVRa28=	776
政治与公共管理学院跨学科学术沙龙	含弘讲坛	陈  鸣（重庆工商大学法学教授）	2017-04-10	/seeyon/xndxNewsData.do?method=userView&id=cGJERXhDMksrSDZkVHlKb2pjeFQxbHhRcTlObFZCYy8=	457
著名军旅歌唱家张迈学术讲座	含弘讲坛	张 迈	2017-04-17	/seeyon/xndxNewsData.do?method=userView&id=bm9pUFpiUGNaakhVM0w3UXdJRnA3Sm1hTjBTZ0ozS2s=	391
科协学术论坛	含弘讲坛	肖斌，香港理工大学	2017-04-21	/seeyon/xndxNewsData.do?method=userView&id=TU5BWldDSm1HY1VCNDNkQmdzV1hKWVRPNk15aTNmN3o=	869
外国语学院认知语言学学术沙龙（第三期）	含弘讲坛	文  旭  教授	2017-03-15	/seeyon/xndxNewsData.do?method=userView&id=SEEwUG5ZMkU2d2R1WnY5MmxmQ044Z2lEaFZaMWlYTGY=	1079
文学院名师讲坛	含弘讲坛	程邦雄 教授	2017-03-23	/seeyon/xndxNewsData.do?method=userView&id=OG5ROVRpZ1N6bWtpQVhYdjNTbDNsZ1VYa09rakhWTDk=	1328
Worldscientific世界科技出版公司编辑讲座	含弘讲坛	Dr. Chi Wai (Rick) LEE 李志伟博士	2017-03-21	/seeyon/xndxNewsData.do?method=userView&id=WkR5RktlQmRDdmV6NG9leWEzY1JyV1o4VkJ0WE84ZGw=	948
现实对接与内在体验——当代艺术的新冲击	含弘讲坛	孙海力	2017-03-24	/seeyon/xndxNewsData.do?method=userView&id=SGlvYi9rL2lUaVUwcEFyelRrRlBhS1dCOU5YYlBRVnE=	977
科协学术讲堂	含弘讲坛	邓超教授 (澳大利亚卧龙岗大学)	2017-01-05	/seeyon/xndxNewsData.do?method=userView&id=YnpjZGE4NWRYdXlkcVlKdnlzUUdxWmo1dDkwODJxZ0Q=	3301
西南大学哲学月闭幕式	含弘讲坛	王俊杰（西南大学哲学系副教授）	2016-12-23	/seeyon/xndxNewsData.do?method=userView&id=aWVxcUFjU0tFQWlJWS9MeVVybnZXeDk3enpweEFCSng=	4539
董小玉教授经典名著导读讲座预告	雨僧讲坛	董小玉	2017-03-21	/seeyon/xndxNewsData.do?method=userView&id=M3dXRlZ3YzhyNlAza1pwOVJDendJOFJPbXQwemVhTlE=	1602
博雅讲坛第339讲 话语识解的认知机制：语法-语用互动视角	含弘讲坛	张绍杰（东北师范大学教授、博士生导师）	2017-03-24	/seeyon/xndxNewsData.do?method=userView&id=RDEzdzZmM0MwNkF1NWNnd0tkZkJVbVZtWldqMjJ5bWQ=	1130
海国图志书院学术沙龙预告	含弘讲坛	施展（外交学院世界政治研究中心主任、华师大世界政治研究中心特聘研究员）	2017-03-23	/seeyon/xndxNewsData.do?method=userView&id=QTQyVUVid2dYTDVQVk9oM0xXRFBNU0lqZitEZlUybEc=	1443
胡刘教授名著阅读导读预告	雨僧讲坛	胡刘	2017-03-22	/seeyon/xndxNewsData.do?method=userView&id=YWdVRnczMUt5OWhZa1JZVGQzd0drdTVLaStER3ZwMFk=	1444
博雅讲坛第338讲 玛丽•罗兰森的囚掳叙事与北美殖民地白人女性文化越界	含弘讲坛	金莉（北京外国语大学教授、博士生导师）	2017-03-22	/seeyon/xndxNewsData.do?method=userView&id=L1pCNHFDdmdFVGZxeVBBQ3FldEtldUUvMzFuT0U4S24=	1032
植物保护学院学术报告	含弘讲坛	周警疆 教授	2017-03-14	/seeyon/xndxNewsData.do?method=userView&id=VWZILzlFWGdmaWxQcDVCZW9hazdaRHFMUVlLVXRLSmU=	1170
钱学森先生引领的成才之路	雨僧讲坛	张瑜	2017-04-07	/seeyon/xndxNewsData.do?method=userView&id=VFhhVFp5VXA4MmY1VVdlSFZXYzFhMXNxVEhhME1rQVo=	413
		夏育陆博士		/seeyon/xndxNewsData.do?method=userView&id=eVJDWEFnZ2pwZVI0WUJUc3gvWU5xU1JxWFhvVEs0aVM=	663
文学院名师讲坛：诺贝尔文学奖和中国当代文学评价问题	含弘讲坛	李国平	2017-03-15	/seeyon/xndxNewsData.do?method=userView&id=R3EvbzZWc1QvTDVhbnFGR1JHY1pHM1MrMWNkaVVYaXI=	1493
多酸及其复合物在能源转换中的应用探索	含弘讲坛	兰亚乾 教授	2017-03-27	/seeyon/xndxNewsData.do?method=userView&id=eGt4eFQ5TFpmbFArMmJBc09KRi8renE1RS9reTV1REg=	1431
2017年世界睡眠日健康知识讲座	含弘讲坛	雷  旭  西南大学心理学系教授	2017-03-20	/seeyon/xndxNewsData.do?method=userView&id=cGg5VENuRGJqU3J5T1FCTXRvSDhZcUNESVZDMTFQZEQ=	985
李达武副教授讲座预告	雨僧讲坛	李达武	2017-03-24	/seeyon/xndxNewsData.do?method=userView&id=Q052Vi8wK3kwK0hKMVpQbkNLSUZ3V0lNZjdoTk9OVWo=	2459
淡水鱼类资源与生殖发育教育部重点实验室学术报告	含弘讲坛	Adelino V M Canario教授	2017-04-07	/seeyon/xndxNewsData.do?method=userView&id=UkpMek5OTjNxQ1o5dEQxODlkdWhXQ1JRbk81Wlc1MWw=	355
从认识脑到改造脑----基于神经影像技术的认知神经科学研究	含弘讲坛	邬霞，北京师范大学教授，优青基金获得者	2017-03-08	/seeyon/xndxNewsData.do?method=userView&id=RE5NUWVWdWh3Wi9UNjV0L3pnMGI1UE9KMytJL3h0a3Y=	2087
科协学术讲堂	含弘讲坛	黄广斌【新加坡南洋理工大学教授】	2016-12-23	/seeyon/xndxNewsData.do?method=userView&id=WjVmRnVxejN2aUdKd0lXVEZXV3NVQTBXOHFtTWxrdis=	3473
文学院名师讲坛	含弘讲坛	朱万章 （中国国家博物馆研究馆员）	2017-01-03	/seeyon/xndxNewsData.do?method=userView&id=QXAvZXJBYlBqZlJmYjFRcldwbGhDMEp0enlCWk90WEk=	4536
科协学术讲坛：校科协系列学术报告	含弘讲坛	谢毅院士 （中国科学技术大学  博士生导师）	2017-01-03	/seeyon/xndxNewsData.do?method=userView&id=dTM0a3VhNlQ4WWtLa0p0SGV1Y3N6dVlSM1BneGo2MDQ=	4054
席振峰院士科协学术讲堂预告	含弘讲坛	席振峰 院士  (北京大学)	2016-12-23	/seeyon/xndxNewsData.do?method=userView&id=K1dpNnoyem5VYWdtQXNPNm9uTFExcGsvVkh2TFlVNHc=	5366
文学院名师讲坛 ：毕达哥拉斯文体：述学文体及其创造	含弘讲坛	吴子林	2017-03-15	/seeyon/xndxNewsData.do?method=userView&id=dFlla0FxMzkyNzJNOWx2TWlUTG15VVNURTkwRTBvMU4=	1227
心理学部学术讲座	含弘讲坛	德国 马堡大学 Detlef  H. Rost 教授	2017-03-07	/seeyon/xndxNewsData.do?method=userView&id=ZVJDSjYzT2t6L1dTM3FmTng1Sy95eFk3RUY4V0U3TWQ=	2103
并行扫描光学显微技术（PSOM）	含弘讲坛	霍峰蔚 教授	2017-03-27	/seeyon/xndxNewsData.do?method=userView&id=U05RdmloaVlNeXRGcTFVclJpbjJhbmpROFNCaGpReU4=	1258
骆鹏副教授：《说话的艺术》	雨僧讲坛	骆 鹏	2017-03-14	/seeyon/xndxNewsData.do?method=userView&id=VzYvOTJKZFVuUkF3VTZhOFRwYTQzYjVLbjc3K3VsaEs=	1748
著名公安作家、校友但远军讲座预告	雨僧讲坛	但远军	2016-12-19	/seeyon/xndxNewsData.do?method=userView&id=L1dhWG5MOGV5YjZXK3FVaDJRSnNnZmVwZnFXaXllNzI=	3545
科技处、动物科技学院：国家自然科学基金项目申报系列讲座	含弘讲坛	王勇  第三军医大学副教授/博士	2016-12-19	/seeyon/xndxNewsData.do?method=userView&id=cjVRRTBNSUpqczkwaWc1dWFrWXFKSEMyT1c3R2J3Tm0=	3023
关于举行第20期学生学行论坛的通知	学行讲坛	地理科学学院2014级人文地理与城乡规划专业2班    杨彦昆	2016-12-21	/seeyon/xndxNewsData.do?method=userView&id=VFNheGduZFRjdjdxd3ZZcnpRVUtjL1N6d2xvU1E2Wkc=	3529
科协学术讲堂	含弘讲坛	李春霞 教授	2016-12-20	/seeyon/xndxNewsData.do?method=userView&id=d1VGdmdjdUZ6dTJpNFAzMSt4SVhJRWtwTnZML1h0eG0=	2654
研究生跨学科学术系列沙龙：动物营养与健康	含弘讲坛	庞旭 博士	2016-12-21	/seeyon/xndxNewsData.do?method=userView&id=VzBTUjBtU1ZPVThmak1WWEszU3htVkg3RFZRM0pHOTE=	3761
科协学术讲堂	含弘讲坛	夏云生  教授	2016-12-14	/seeyon/xndxNewsData.do?method=userView&id=dE83R0hmVldBcU9sZWdsa0h4VjRKOXlENTJMdDlnVUM=	2788
海国图志书院沙龙预告	含弘讲坛	孔元（北大法学博士，清华大学人文与社会高等研究所博士后，哥伦比亚访问学者）	2016-12-14	/seeyon/xndxNewsData.do?method=userView&id=cEo1dmxBSk9TWUxKRjFnTCthT3hXcTVraS9uTEJMTDc=	2976
西南大学哲学月系列讲座：李章吕副教授讲座通知	含弘讲坛	李章吕（西南大学哲学系副教授）	2016-12-15	/seeyon/xndxNewsData.do?method=userView&id=Skt5ZXM2SnJNRU03QjVyRVpNQ2tucnc4L2hnNGhQYlE=	3110
博雅论坛第328讲  	含弘讲坛	刘国辉教授（上海海事大学外国语学院）	2016-12-08	/seeyon/xndxNewsData.do?method=userView&id=d0Y2dUdLOXRXclZhSllEZHErTmo5cGc3NFFHR3lGUmk=	2751
缙云论坛学术报告：空间规划的若干思考	含弘讲坛	林坚 教授	2016-12-08	/seeyon/xndxNewsData.do?method=userView&id=N21QeU9kKzdldmVyZG5sNzZVajRjMHFhbVRxck1BbDY=	3229
淡水鱼类资源与生殖发育教育部重点实验室学术报告	含弘讲坛	桂建芳 中国科学院院士	2016-12-19	/seeyon/xndxNewsData.do?method=userView&id=LzF6U0s4aVgxQUFlS0RTREMzVExMSncrUnpNK1FJbTY=	2855
科协学术讲堂: 高时空分辨拉曼光谱技术及其在表界面和生物研究中的应用	含弘讲坛	任斌教授	2016-12-13	/seeyon/xndxNewsData.do?method=userView&id=ZkFiOGxaVTY1OHI3cFJHa21xWW9zdXNuMjh2SlVJNFM=	2914
庞中华的激情中国梦——谈书法艺术成功与失败	雨僧讲坛	庞中华	2016-12-06	/seeyon/xndxNewsData.do?method=userView&id=WmQ4SkZWZDFSaUxmSW1ZMmh5eFJyZExtU09vZ1BkVnM=	1771
袁智忠教授雨僧讲座预告	雨僧讲坛	袁智忠	2016-12-13	/seeyon/xndxNewsData.do?method=userView&id=Z0RocFpIQ0llMTNycTZxSGZZLzRKSTY3MDNxZzUyU0o=	2871
博雅论坛第329讲 论元的选择与显著性的计算	含弘讲坛	胡建华 教授（中国社会科学院语言研究所）	2016-12-02	/seeyon/xndxNewsData.do?method=userView&id=SDVPdnhTaExldkdhN0pSOUhybDk5Ung4dHk2RWRwKzg=	1766
博雅论坛第330讲  边界移动与语言结构演变：汉语词汇化的动因	含弘讲坛	刘辰诞教授（河南大学外语学院）	2016-12-09	/seeyon/xndxNewsData.do?method=userView&id=NksxK2N1RTdPM0VrYXZmeGhEMjlNUHo4dzg5ampYZWs=	3016
校科协报告：电气设备全寿命周期管理及检修策略	含弘讲坛	陈伟根 教授	2016-12-14	/seeyon/xndxNewsData.do?method=userView&id=QlBhR3RBalhpdU1JR280dHZiWkVaK0VQZ3JoZnFjQ2U=	2658
科协学术讲堂：重启可信革命--主动免疫可信计算3.0	含弘讲坛	沈昌祥   中国工程院院士  北京工业大学教授	2016-12-12	/seeyon/xndxNewsData.do?method=userView&id=bmFBaUpISC9UdVBjVlJRT052MjcwSHoxN0hFcjEyVTI=	2487
“西大金融论坛”第2期学术报告会	含弘讲坛	刘西川 博士 研究员	2016-12-21	/seeyon/xndxNewsData.do?method=userView&id=WENNb0ZJcVBOS3FtQ21kMHJGamh4ZVBySG4zd3FPdHo=	2883
科协学术讲堂	含弘讲坛	Lionel Dupuy  研究员	2016-12-21	/seeyon/xndxNewsData.do?method=userView&id=QW84akZ4Y3BkVVlwOUd5Smw1SnJpcS80aXJBbmtoQlU=	2797
科协学术讲堂：校科协系列学术报告	含弘讲坛	日本东北大学原子分子材料科学高等研究机构   王中长	2016-11-30	/seeyon/xndxNewsData.do?method=userView&id=QkxCR2NPVmNJeS9tR2ZtZG94Q1hnbUs1UHdab25EZkg=	1143
含弘大讲堂：球类运动体能训练	含弘讲坛	曲国洋，山东体育学院研究生院副院长，教授，硕士生导师	2016-12-01	/seeyon/xndxNewsData.do?method=userView&id=enJZK2ZVWHU5aEg3QWpqcmU4MlBReVVubmszY3N0ZWU=	1412
美国富布赖特专家讲座	含弘讲坛	Jonathan Ochshorn 教授	2016-12-01	/seeyon/xndxNewsData.do?method=userView&id=MS9ScDdYUEoyVFlUZkV2MGNETXlESzk0cVY5eC9HQkc=	2507
中图青年学者沙龙	含弘讲坛	周维东	2016-12-09	/seeyon/xndxNewsData.do?method=userView&id=eWtYbDBnZlFxZWFkOHh0TnhNaUI2S3ZUSHRNbXhaZEo=	3676
科协学术讲堂	含弘讲坛	赵美萍 (北京大学)	2016-12-07	/seeyon/xndxNewsData.do?method=userView&id=UHhSQXF5NGRMSS9HNEN2ckVnNTlHOVcwZFk3Nm1xOWs=	2901
