工作ID,工作名,公司名,公司Url,公司Logo,公司类型,城市,学历要求,薪资,福利,招聘人数,工作亮点,职位描述,技能要求

CC679391727J00244469905,机器人软件工程师,迈赫机器人自动化股份有限公司,https://company.zhaopin.com/CZ679391720.htm,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/cf413a01a8dd9e8db27c04df78d2e91d.jpg,股份制企业,潍坊,本科,7.5K-15K,"['五险一金', '绩效奖金', '免费班车', '定期体检', '免费停车']",,[''],,['']

CZ144294370J00283888906,物联网硬件开发工程师,南京贺普科技有限公司,https://company.zhaopin.com/CZ144294370.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,南京,本科,7K-14K,"['周末双休', '加班补助', '全勤奖', '餐补', '节日福利']",,[''],,['']

CC422294580J00098749714,初级软件开发,烟台星商电子商务有限公司,https://company.zhaopin.com/CZ422294580.htm,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/66f27144ec16fe58ff87a861ce929070.png,民营,烟台,本科,3K-5K,"['五险一金', '全勤奖', '餐补', '带薪年假', '节日福利']",,[''],,['']

CC518613329J90250402000,生物信息分析工程师 兼职,朗盟医药信息咨询（上海）有限公司,https://company.zhaopin.com/CZ518613320.htm,http://company.zhaopin.com/CompanyLogo/20130325/F870AE2FFDA3437E8DED1556A4B2C79C.gif,外商独资,上海,硕士,8K-10K,"['绩效奖金', '弹性工作']",,[''],,['']

CC856265200J00381432301,工具软件开发工程师,杭州芯象半导体科技有限公司,https://company.zhaopin.com/CZ856265200.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,杭州,本科,10K-15K,"['五险一金', '带薪年假', '弹性工作']",,[''],,['']

CC280555037J00294589908,大数据建模工程师,重庆中科云从科技有限公司,https://company.zhaopin.com/CZ280555030.htm,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/2820d6759480117caaf2802ecebf87ee.png,民营,北京,本科,25K-35K,"['五险一金', '绩效奖金', '弹性工作', '带薪年假']",,[''],,['']

CZ751583370J00175796911,高级ERP研发工程师,融讯伟业(北京)科技有限公司,https://company.zhaopin.com/CZ751583370.htm,https://fileihr.zhaopin.com/075/158/075158337/logo/c16a5100-69e9-465c-8b40-324c2af9de51.png,股份制企业,北京-丰台区,本科,15K-20K,['创业公司'],,[''],,['']

CC330615418J00270968508,Java 高级开发工程师,爱奇艺（www.iqiyi.com）,https://company.zhaopin.com/CZ330615410.htm,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/9d7f8cafc3b0251add9bad7e050adebd.jpg,民营,北京-海淀区,本科,20K-30K,"['五险一金', '绩效奖金', '交通补助', '带薪年假', '补充医疗保险']",1,['五险一金绩效奖金交通补助带薪年假补充医疗保险定期体检'],"岗位职责：
1. 与产品经理沟通交流，完成需求的实现、开发以及测试；
2. 负责核心模块的开发，以及技术重点和难点的攻关；
3. 持续优化后端结构，预防和解决系统瓶颈。

任职要求：
1. 计算机相关专业，本科以上学历，5年以上JAVA后端工作经验，熟练掌握JAVA编程技术，有良好的编码习惯，对JVM/多线程有深入了解；
2. 熟练掌握Spring MVC 相关的开发，熟悉Mongo, Redis等NoSQL数据库；
3. 对RPC，MQ、缓存、限流等有实践经验；
4. 工作认真负责，有很强的自学能力以及良好的团队协作精神；
5. 有python或者node.js相关开发经验。



温馨提醒：
如果
7
天内您没有收到爱奇艺的面试邀请，那么目前我们不会安排您参加后续的面试环节，感谢您的理解和对爱奇艺的关注与认可。",['']

CC566151929J00156752913,运维工程师,中科智道（北京）科技股份有限公司,https://company.zhaopin.com/CZ566151920.htm,http://company.zhaopin.com/CompanyLogo/20150831/285EBA4917824D52B7CBF83F9F6928D9.jpg,股份制企业,北京,本科,8K-12K,"['每年多次调薪', '五险一金', '绩效奖金', '年终分红', '全勤奖']",,[''],,['']

CC134511908J00366802007,cc++开发工程师,上海浪擎信息科技有限公司,http://special.zhaopin.com/pagepublish/13451190/index.html,http://company.zhaopin.com/CompanyLogo/20150805/2AF515DD37D74904828317673B0D09C2.jpg,民营,上海-徐汇区,本科,10K-19.9K,"['五险一金', '周末双休', '弹性工作', '带薪年假', '节日福利']",,[''],,['']

CC566650030J00162155204,Java开发工程师,安徽玩美信息科技有限公司,https://company.zhaopin.com/CZ566650030.htm,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/f87883fb69bf02a179b98ac1287bc3aa.png,民营,合肥,本科,9K-16K,[],,[''],,['']

CC422294580J00098746114,高级软件开发,烟台星商电子商务有限公司,https://company.zhaopin.com/CZ422294580.htm,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/66f27144ec16fe58ff87a861ce929070.png,民营,烟台,本科,7K-9K,"['五险一金', '全勤奖', '餐补', '带薪年假', '节日福利']",,[''],,['']

CC120921877J00191310804,图形识别软件工程师,江苏英诺华医疗技术有限公司,http://special.zhaopin.com/pagepublish/12092187/index.html,http://company.zhaopin.com/CompanyLogo/20140507/283512C50F644C68A26FFE3EAC104C88.jpg,股份制企业,南京,本科,10K-15K,"['五险一金', '绩效奖金', '高温补贴', '节日福利', '周末双休']",,[''],,['']

CZ838459310J00163608010,软件工程师,新乡市蒂尔施化妆品有限公司,https://company.zhaopin.com/CZ838459310.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,不限,新乡,大专,6K-8K,"['五险一金', '年终分红', '绩效奖金', '全勤奖', '带薪年假']",,[''],,['']

CC348294989J90250042000,软件工程师（通讯）,重庆轻足迹电子有限公司,https://company.zhaopin.com/CZ348294980.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,重庆,本科,8K-16K,"['周末双休', '绩效奖金', '员工旅游', '带薪年假', '每年多次调薪']",,[''],,['']

CZ786234450J00114710414,会日语软件开发工程师,开封霖黎商务有限公司,https://company.zhaopin.com/CZ786234450.htm,https://fileihr.zhaopin.com/078/623/078623445/logo/c18dcc80-d9e9-4cba-9cb6-6b1f7240cf89.png,民营,日本,大专,15K-30K,"['五险一金', '加班补助', '交通补助', '带薪年假', '周末双休']",,[''],,['']

CZ614215930J00289312802,机器人老师（急聘）,上海卓菁机器人有限公司,https://company.zhaopin.com/CZ614215930.htm,https://fileihr.zhaopin.com/061/421/061421593/logo/19fcdfae-9210-4778-8cb6-23524d2aa4ce.jpg,民营,上海,大专,9K-10K,"['五险一金', '绩效奖金']",,[''],,['']

CC200302328J00415245001,it经理,海尚集团有限公司,https://company.zhaopin.com/CZ200302320.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,温州-瑞安市,大专,13K-25K,"['节日福利', '五险一金', '公司重点项目', '全勤奖', '包住']",,[''],,['']

CZ548753130J00216868602,java高级开发工程师,春禾(深圳)自动化技术有限公司,https://company.zhaopin.com/CZ548753130.htm,https://fileihr.zhaopin.com/054/875/054875313/logo/e5ee160a-03d8-4ea6-b8b6-2c10623771dc.jpg,民营,深圳-光明新区,本科,10K-20K,"['五险一金', '住房补贴', '餐补', '房补', '绩效奖金']",,[''],,['']

CC139189881J00183473105,测试工程师,福建星网锐捷通讯股份有限公司,https://company.zhaopin.com/CZ139189880.htm,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/9beef56c5d8ebdd7442c0387f6e6e22b.png,上市公司,福州,本科,6K-10K,"['节日福利', '五险一金', '定期体检', '高温补贴', '14薪']",,[''],,['']

CC265598086J90250000000,协议开发工程师,南京维哈拉信息技术有限公司,https://company.zhaopin.com/CZ265598080.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,南京,大专,4K-6K,"['五险一金', '绩效奖金', '带薪年假', '节日福利', '不加班']",,[''],,['']

CC506729930J90250023000,高级运维工程师,江苏盖闻网络科技有限公司,https://company.zhaopin.com/CZ506729930.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,南京,大专,15K-20K,"['五险一金', '绩效奖金', '员工旅游', '节日福利']",,[''],,['']

CC514498430J00273183304,软件设计工程师（北京，Linux上层软件开发方向）,珠海亿智电子科技有限公司,https://company.zhaopin.com/CZ514498430.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,北京-海淀区,本科,10K-20K,"['五险一金', '弹性工作', '定期体检', '带薪年假']",1,['五险一金弹性工作定期体检带薪年假'],"职责描述：
1、负责软件需求定义、规格说明、具体设计和编码实现
2、与系统工程师配合进行基于Linux的应用软件设计、开发和调试工作
3、解决产品在测试和应用过程中相关的问题
4、跟踪维护项目，修复Bug，支持项目按时稳定地完成

任职要求：
1、本科及以上学历，计算机、通信、电子等相关专业
2、精通c/c++/java/Python中的1-2种
3、熟悉嵌入式开发和调试，有嵌入式Linux开发经验者优先考虑
4、有嵌入式GUI开发经验的尤佳，minigui的更好
5、了解数据库、网络通讯等基础知识
6、了解AI算法、图像视频算法等基础知识尤佳
7、工作踏实、努力、善于沟通及团队合作，责任心强",['']

CC514498430J00273144604,软件设计工程师（北京，Linux底层开发方向）,珠海亿智电子科技有限公司,https://company.zhaopin.com/CZ514498430.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,北京-海淀区,本科,10K-20K,"['五险一金', '弹性工作', '定期体检', '带薪年假']",1,['五险一金弹性工作定期体检带薪年假'],"职责描述：
1、Linux内核、底层驱动、周边功能接口驱动、软件移植开发工作
2、与硬件/系统工程师配合进行基于AI芯片级系统的设计、开发和调试工作
3、解决产品在测试和应用过程中相关的问题
4、跟踪维护项目，修复Bug，支持项目按时稳定地完成

任职要求：
1、本科及以上学历，计算机、通信、电子等相关专业
2、精通C语言，熟悉C++/java/Python中的1-2种尤佳
3、熟悉Linux内核裁剪编译、驱动模块调试、软件移植开发者优先
4、了解AI算法、图像视频算法等基础知识尤佳
5、工作踏实、努力、善于沟通及团队合作，责任心强",['']

CC200428988J90250113000,前端工程师,医加壹健康科技(北京)有限公司,https://company.zhaopin.com/CZ200428980.htm,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/6b0e262f4b010b016f794917d5db969b.png,民营,北京,本科,10K-15K,"['五险一金', '绩效奖金', '股票期权', '带薪年假', '弹性工作']",,[''],,['']

CC251266619J00153321309,数据安全技术工程师SAQ57,中国信息通信研究院,https://company.zhaopin.com/CZ251266610.htm,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/c5912378fc8fa11b11ede97c136f7677.jpg,事业单位,北京-海淀区,硕士,10K-12K,"['五险一金', '补充医疗保险', '年终分红', '房补', '餐补']",,[''],,['']

CC140292566J00117662612,高级数据分析/建模经理,北京蓝色光标数据科技股份有限公司,https://company.zhaopin.com/CZ140292560.htm,http://company.zhaopin.com/CompanyLogo/20070405/C700FA1E7AA54EE6AD162E85E21BAA13.jpg,上市公司,北京-朝阳区,本科,30K-50K,"['节日福利', '五险一金', '交通补助', '餐补', '通讯补助']",,[''],,['']

CC251266619J00120602609,大数据开发工程师SSJ02,中国信息通信研究院,https://company.zhaopin.com/CZ251266610.htm,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/c5912378fc8fa11b11ede97c136f7677.jpg,事业单位,北京-海淀区,硕士,12K-14K,"['五险一金', '补充医疗保险', '年终分红', '房补', '餐补']",,[''],,['']

CC251266619J00117031009,大数据架构师SXG01,中国信息通信研究院,https://company.zhaopin.com/CZ251266610.htm,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/c5912378fc8fa11b11ede97c136f7677.jpg,事业单位,北京-海淀区,本科,12K-14K,"['五险一金', '补充医疗保险', '年终分红', '房补', '餐补']",,[''],,['']

CC200428988J00161892710,后端开发工程师,医加壹健康科技(北京)有限公司,https://company.zhaopin.com/CZ200428980.htm,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/6b0e262f4b010b016f794917d5db969b.png,民营,北京,本科,15K-20K,"['周末双休', '五险一金', '弹性工作', '不加班']",,[''],,['']

CC271422784J00192438411,软件研发工程师（域名系统方向）,中国互联网络信息中心,https://company.zhaopin.com/CZ271422780.htm,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/ed0f2330791934158372090b8519a3c1.jpg,事业单位,北京,硕士,10K-15K,"['五险一金', '绩效奖金', '通讯补助', '采暖补贴', '带薪年假']",,[''],,['']

CC246890111J00269719404,大数据应用开发工程师,江苏开拓信息与系统有限公司,https://company.zhaopin.com/CZ246890110.htm,http://campusimage.zhaopin.com/pic/cimg/Company/A//201150635599_100x100.png,民营,无锡-滨湖区,本科,12K-20K,"['五险一金', '绩效奖金', '带薪年假', '定期体检', '员工旅游']",,[''],,['']

CZ614215930J00024478202,机器人活动中心教师,上海卓菁机器人有限公司,https://company.zhaopin.com/CZ614215930.htm,https://fileihr.zhaopin.com/061/421/061421593/logo/19fcdfae-9210-4778-8cb6-23524d2aa4ce.jpg,民营,上海,大专,8K-10K,"['五险一金', '绩效奖金']",,[''],,['']

CC251266619J00147451909,物联网安全测试工程师SAQ51,中国信息通信研究院,https://company.zhaopin.com/CZ251266610.htm,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/c5912378fc8fa11b11ede97c136f7677.jpg,事业单位,北京-海淀区,本科,15K-20K,"['五险一金', '补充医疗保险', '年终分红', '房补', '餐补']",1,['五险一金补充医疗保险年终分红房补餐补通讯补助定期体检'],"岗位职责:

职位发布目的：开展物联网安全技术研究、针对物联网设备开展安全测试工作
工作职责：1.负责智能硬件及其固件的安全分析和研究；
2.撰写智能硬件安全分析报告；
3.对业界披露的智能硬件安全事件进行跟踪、研究和验证；
4.提出智能硬件安全改进方法和措施。
考核方式：根据对团队、相关领导交办任务的完成情况进行考核

任职资格:

1、熟悉二进制漏洞原理及利用方式，对嵌入式开发调试、IoT或智能硬件的安全问题有较深理解。
2、熟悉IDA Pro、GDB、JEB等常用逆向分析工具，有较强的逆向分析能力，熟悉ARM、x86/64等指令集；
3、熟悉汇编、C、C++、Python中的至少一种语言。
4、在移动安全、嵌入式系统逆向与分析等领域有过攻防、渗透、漏洞挖掘的经验；
5、熟悉物联网协议及协议公开的漏洞，如MQTT和CoAP。
6.熟悉ARM/MIPS架构，具有一定的动手能力，有智能硬件设备漏洞挖掘经验者优先。
7.有智能硬件破解大赛获奖经历者优先。
8.有固件分析和修改经验者优先。",['']
